Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Hungary,HUN,97.9837035
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IBRD only,IBD,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Iceland,ISL,98.78054272
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IDA & IBRD total,IBT,74.2687029865715
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IDA blend,IDB,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IDA only,IDX,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,IDA total,IDA,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,India,IND,71.26847596
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Indonesia,IDN,86.462642
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Iran, Islamic Rep.",IRN,90.26676799
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Iraq,IRQ,99.96973686
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ireland,IRL,91.33736508
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Isle of Man,IMN,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Israel,ISR,99.94903563
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Italy,ITA,99.8851602
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Jamaica,JAM,86.60642453
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Japan,JPN,99.921764
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Jordan,JOR,97.08435633
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kazakhstan,KAZ,97.8671202
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kenya,KEN,32.69894486
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kiribati,KIR,45.57596312
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Korea, Dem. People's Rep.",PRK,84.66546354
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Korea, Rep.",KOR,99.9374936
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kosovo,XKX,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kuwait,KWT,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kyrgyz Republic,KGZ,97.89104384
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lao PDR,LAO,79.48011751
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Late-demographic dividend,LTE,92.2455808881959
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Latin America & Caribbean,LCN,88.5410615755658
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Latin America & Caribbean (excluding high income),LAC,87.6429346357818
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,88.4160685157263
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Latvia,LVA,92.42436928
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Least developed countries: UN classification,LDC,36.9478798823283
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lebanon,LBN,99.2
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lesotho,LSO,50.31807569
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Liberia,LBR,18.16357204
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Libya,LBY,92.10600221
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Liechtenstein,LIE,99.95
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lithuania,LTU,93.93707198
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Low & middle income,LMY,73.9567456934839
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Low income,LIC,29.421978921398
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Lower middle income,LMC,70.1808746518494
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Luxembourg,LUX,97.59134711
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Macao SAR, China",MAC,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Madagascar,MDG,12.31140011
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Malawi,MWI,26.55426445
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Malaysia,MYS,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Maldives,MDV,99.15533568
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mali,MLI,45.39420987
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Malta,MLT,99.96447143
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Marshall Islands,MHL,84.15036532
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mauritania,MRT,49.83422278
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mauritius,MUS,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mexico,MEX,92.42406261
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Micronesia, Fed. Sts.",FSM,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Middle East & North Africa,MEA,91.6080738024665
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Middle East & North Africa (excluding high income),MNA,90.1884453608346
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,90.085474895956
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Middle income,MIC,79.2561612736848
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Moldova,MDA,78.72914055
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Monaco,MCO,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mongolia,MNG,67.74079142
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Montenegro,MNE,97.77177272
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Morocco,MAR,87.25043077
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mozambique,MOZ,37.20486798
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Myanmar,MMR,73.63687714
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Namibia,NAM,35.25996865
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nauru,NRU,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nepal,NPL,76.61121355
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Netherlands,NLD,97.68577085
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,New Caledonia,NCL,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,New Zealand,NZL,100.0000013
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nicaragua,NIC,73.02109747
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Niger,NER,14.75130566
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nigeria,NGA,42.72256141
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,North America,NAC,99.6130975582872
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,North Macedonia,MKD,98.32787804
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Northern Mariana Islands,MNP,79.11631606
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Norway,NOR,98.05107359
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Not classified,INX,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,OECD members,OED,98.566972350048
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Oman,OMN,99.32024218
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Other small states,OSS,67.961495297254
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Pacific island small states,PSS,71.1741141950272
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Pakistan,PAK,68.39731114
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Palau,PLW,99.62327456
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Panama,PAN,84.57385023
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Papua New Guinea,PNG,19.22383321
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Paraguay,PRY,92.7207854
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Peru,PER,78.57670211
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Philippines,PHL,82.25604781
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Poland,POL,100.0000026
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Portugal,PRT,99.60414613
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Post-demographic dividend,PST,99.2147245824387
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Pre-demographic dividend,PRE,35.8327991074059
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Puerto Rico,PRI,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Qatar,QAT,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Romania,ROU,87.06644493
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Russian Federation,RUS,89.3906766
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Rwanda,RWA,68.83344246
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Samoa,WSM,96.76586368
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,San Marino,SMR,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sao Tome and Principe,STP,47.62107761
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Saudi Arabia,SAU,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Senegal,SEN,56.77646012
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Serbia,SRB,97.89866471
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Seychelles,SYC,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sierra Leone,SLE,16.50967615
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Singapore,SGP,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sint Maarten (Dutch part),SXM,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Slovak Republic,SVK,97.53262546
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Slovenia,SVN,98.09979585
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Small states,SST,71.904207247411
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Solomon Islands,SLB,34.75592548
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Somalia,SOM,39.30661638
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Africa,ZAF,78.47461071
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Asia,SAS,69.3329229411442
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Asia (IDA & IBRD),TSA,69.3329229411442
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Sudan,SSD,15.84481734
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Spain,ESP,99.90336421
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sri Lanka,LKA,93.65293491
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,St. Kitts and Nevis,KNA,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,St. Lucia,LCA,83.36810833
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,St. Martin (French part),MAF,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,St. Vincent and the Grenadines,VCT,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sub-Saharan Africa,SSF,32.7567262607749
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sub-Saharan Africa (excluding high income),SSA,32.7508611523435
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,32.7567262607749
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sudan,SDN,36.89208291
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Suriname,SUR,89.95421143
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sweden,SWE,99.2862251
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Switzerland,CHE,99.89987655
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Syrian Arab Republic,SYR,89.69347966
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tajikistan,TJK,96.76531446
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tanzania,TZA,31.7607758
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Thailand,THA,98.71311912
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Timor-Leste,TLS,56.76669456
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Togo,TGO,18.60319806
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tonga,TON,92.89333236
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Trinidad and Tobago,TTO,93.91521101
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tunisia,TUN,97.43445889
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Turkiye,TUR,99.2249463
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Turkmenistan,TKM,99.41113393
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Turks and Caicos Islands,TCA,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tuvalu,TUV,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Uganda,UGA,19.78963715
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ukraine,UKR,97.74271759
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,United Arab Emirates,ARE,99.22957
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,United Kingdom,GBR,99.1069609
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,United States,USA,99.67961928
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Upper middle income,UMC,91.8187993964727
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Uruguay,URY,98.05452933
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Uzbekistan,UZB,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Vanuatu,VUT,52.70704482
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Venezuela, RB",VEN,95.75957043
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Vietnam,VNM,89.24647713
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Virgin Islands (U.S.),VIR,99.37127753
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,West Bank and Gaza,PSE,98.57792609
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,World,WLD,78.0532063080228
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Yemen, Rep.",YEM,54.11663604
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Zambia,ZMB,31.89963255
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Zimbabwe,ZWE,35.19236284
,,,,
,,,,
,,,,
Data from database: Health Nutrition and Population Statistics,,,,
Last Updated: 09/19/2022,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Periodicity,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions
SH.STA.BASS.ZS,CC BY-4.0,People using at least basic sanitation services (% of population),"The percentage of people using at least basic sanitation services, that is, improved sanitation facilities that are not shared with other households.  This indicator encompasses both people using basic sanitation services as well as those using safely managed sanitation services.   Improved sanitation facilities include flush/pour flush to piped sewer systems, septic tanks or pit latrines; ventilated improved pit latrines, compositing toilets or pit latrines with slabs.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",Water and sanitation,Annual,Weighted Average,"Data on drinking water, sanitation and hygiene are produced by the Joint Monitoring Programme of the World Health Organization (WHO) and United Nations Children's Fund (UNICEF) based on administrative sources, national censuses and nationally representative household surveys.   WHO/UNICEF defines basic sanitation facilities as improved sanitation facilities that are not shared with other households.  Improved sanitation facilities include flush/pour flush to piped sewer systems, septic tanks or pit latrines; ventilated improved pit latrines, compositing toilets or pit latrines with slabs.","Sanitation is fundamental to human development. Many international organizations use hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to proper sanitation is also considered to be a human right, not a privilege, for every man, woman, and child.  

Sanitation generally refers to the provision of facilities and services for the safe disposal of human urine and feces. Inadequate sanitation is a major cause of disease world-wide and improving sanitation is known to have a significant beneficial impact on people's health. Basic and safely managed sanitation services can reduce diarrheal disease, and can significantly lessen the adverse health impacts of other disorders responsible for death and disease among millions of children. Diarrhea and worm infections weaken children and make them more susceptible to malnutrition and opportunistic infections like pneumonia, measles and malaria.  

The combined effects of inadequate sanitation, unsafe water supply and poor personal hygiene are responsible for many of childhood deaths. Every year, the failure to tackle these deficits results in severe welfare losses - wasted time, reduced productivity, ill health, impaired learning, environmental degradation and lost opportunities. Fundamental behavior changes are required before the use of improved facilities and services can be integrated into daily life. Many hygiene behaviors and habits are formed in childhood and, therefore, school health and hygiene education programs are an important part of water and sanitation improvements.  

Most basic sanitation technologies are not expensive to implement. However, those facing the problems of inadequate sanitation may not be aware of either the origin of their ills, or the true costs of poor sanitation and hygiene. As a result, in most of the developing countries those without sanitation are hard to convince of the need to invest scarce resources in sanitation facilities, or of the critical importance of changing long-held habits and unhygienic behaviors. Consequently, the people's representatives - governments and elected political leaders - rarely give sanitation or hygiene improvements the priority that is needed in order to tackle the massive sanitation deficit faced by the developing world.  

Children bear the brunt of sanitation-related impacts - their health, nutrition, growth, education, self-respect, and life opportunities suffer as a result of inadequate sanitation. Without improved sanitation, many of the current generation of children in developing countries are unlikely to develop to their full potential. Countries that don't take urgent action to redress sanitation deficiencies will find their future development and prosperity impaired.","National, regional and income group estimates are made when data are available for at least 50 percent of the population."
